TX_ID,CUSTOMER_ID,TX_DATE,PRODUCT_ID,QUANTITY,AMOUNT_LOCAL,CURRENCY
3084,1353,2023-03-30,2002,8,107.54,EUR
3085,1344,2023-01-26,2017,4,117.65,EUR
3086,1451,2023-09-23,2015,5,127.35,EUR
3087,1089,2023-01-05,2016,4,129.07,EUR
3088,1091,2023-03-15,2001,9,67.86,DKK
3089,1419,2023-06-19,2040,2,216.31,DKK
3090,1307,2023-07-13,2020,2,132.6,USD
3091,1361,2023-10-14,2040,4,70.88,EUR
3092,1190,2023-11-06,2005,3,146.59,EUR
3093,1383,2023-05-13,2000,9,-5.0,EUR
3094,1215,2023-04-26,2021,4,84.4,USD
3095,1380,2023-11-05,2015,8,41.57,DKK
3096,1493,2023-05-28,2034,1,157.51,USD
3097,1289,2023-03-12,2042,6,34.6,EUR
3098,1104,2023-06-03,2006,7,130.91,EUR
3099,1405,2023-07-03,2018,2,56.54,USD
3100,1487,2023-11-15,2013,5,180.04,USD
3101,1207,2023-06-10,2006,3,21.94,EUR
3102,1071,2023-02-22,2008,9,186.38,EUR
3103,1137,2023-12-24,2004,1,61.54,DKK
3104,1074,2023-02-11,2022,7,93.33,EUR
3105,1326,2023-12-30,2044,1,165.33,EUR
3106,1294,2023-04-30,2026,5,-19.48,EUR
3107,1302,2023-07-01,2040,6,104.14,SEK
3108,1218,2023-08-21,2003,9,76.77,EUR
3109,1195,2023-11-12,2008,3,175.38,EUR
3110,1423,2023-12-06,2017,2,121.9,DKK
3111,1115,2023-11-18,2031,5,113.18,DKK
3112,1270,2023-04-28,2045,5,111.72,USD
3113,1413,2023-06-02,2009,4,144.28,DKK
3114,1457,2023-06-25,2034,9,134.81,USD
3115,1293,2023-11-11,2041,7,42.09,EUR
3116,1234,2023-06-15,2045,4,16.99,DKK
3117,1207,2023-08-16,2000,7,81.91,EUR
3118,1431,2023-07-04,2043,8,-40.62,EUR
3119,1098,2023-04-14,2000,7,139.67,DKK
3120,1421,2023-03-21,2043,3,129.46,EUR
3121,1324,2023-02-03,2013,3,76.92,EUR
3122,1191,2023-02-20,2011,9,75.27,DKK
3123,1267,2023-03-13,2032,4,97.68,DKK
3124,1433,2023-05-05,2029,1,117.51,USD
3125,1059,2023-06-14,2049,5,180.46,EUR
3126,1348,2023-02-24,2036,2,57.11,DKK
3127,1088,2023-10-02,2024,6,91.6,USD
3128,1005,2023-05-15,2001,3,174.53,EUR
3129,1289,2023-02-12,2039,1,80.87,EUR
3130,1253,2023-06-19,2024,4,118.31,DKK
3131,1340,2023-11-11,2020,6,108.91,EUR
3132,1006,2023-04-21,2002,9,31.76,EUR
3133,1142,2023-10-29,2004,6,77.81,USD
3134,1028,2023-01-08,2000,6,95.11,EUR
3135,1394,2023-02-12,2011,7,79.38,USD
3136,1167,2023-02-28,2020,7,83.89,USD
3137,1366,2023-08-12,2018,7,112.58,EUR
3138,1087,2023-05-25,2039,2,130.74,DKK
3139,1154,2023-10-14,2026,8,65.13,EUR
3140,1280,2023-03-05,2013,6,38.3,EUR
3141,1094,2023-05-02,2004,3,73.86,EUR
3142,1449,2023-05-12,2019,6,123.76,USD
3143,1377,2023-04-15,2018,4,111.9,SEK
3144,1069,2023-02-17,2010,8,65.06,EUR
3145,1352,2023-04-23,2017,9,129.37,DKK
3146,1269,2023-08-06,2009,8,90.21,EUR
3147,1217,2023-02-11,2027,3,106.68,EUR
3148,1238,2023-08-19,2018,2,48.47,EUR
3149,1309,2023-06-13,2041,4,63.16,DKK
3150,1034,2023-12-27,2041,7,136.4,EUR
3151,1352,2023-04-09,2022,7,79.32,EUR
3152,1331,2023-06-01,2009,2,122.03,EUR
3153,1296,2023-06-30,2020,5,66.42,SEK
3154,1286,2023-09-16,2023,1,63.71,DKK
3155,1205,2023-06-10,2024,8,86.5,USD
3156,1357,2023-01-06,2025,6,68.38,EUR
3157,1147,2023-03-26,2026,7,96.66,DKK
3158,1145,2023-10-09,2003,4,95.95,EUR
3159,1353,2023-12-28,2037,8,70.67,SEK
3160,1148,2023-04-10,2039,6,92.57,EUR
3161,1492,2023-01-17,2023,2,50.3,USD
3162,1229,2023-11-12,2016,9,128.77,EUR
3163,1383,2023-07-15,2046,6,-5.5,EUR
3164,1251,2023-01-18,2047,4,177.99,EUR
3165,1125,2023-07-16,2013,6,160.35,USD
3166,1333,2023-01-14,2028,1,169.14,EUR
3167,1386,2023-12-09,2019,9,104.47,EUR
3168,1304,2023-06-28,2017,8,107.4,USD
3169,1497,2023-09-17,2042,6,90.28,DKK
3170,1154,2023-01-24,2038,9,14.32,USD
3171,1345,2023-05-15,2025,9,137.09,EUR
3172,1341,2023-11-30,2000,6,18.04,SEK
3173,1348,2023-12-18,2030,2,1.63,USD
3174,1241,2023-10-05,2016,1,128.18,EUR
3175,1039,2023-10-12,2011,2,94.07,DKK
3176,1035,2023-01-22,2028,3,73.4,USD
3177,1209,2023-07-12,2008,7,174.57,SEK
3178,1289,2023-08-01,2023,2,35.02,SEK
3179,1299,2023-03-26,2029,2,135.67,SEK
3180,1280,2023-11-27,2009,9,113.86,DKK
3181,1091,2023-10-27,2046,3,88.63,EUR
3182,1268,2023-12-17,2040,4,112.36,EUR
3183,1039,2023-09-17,2030,3,75.37,EUR
3184,1115,2023-12-20,2029,9,169.74,DKK
3185,1454,2023-07-03,2023,5,6.7,EUR
3186,1011,2023-07-24,2023,7,95.92,EUR
3187,1065,2023-06-02,2048,9,137.67,USD
3188,1051,2023-02-02,2005,3,125.88,EUR
3189,1085,2023-01-10,2049,1,163.45,EUR
3190,1133,2023-05-27,2034,4,107.82,EUR
3191,1087,2023-10-02,2031,8,126.76,DKK
3192,1468,2023-01-03,2011,6,90.27,DKK
3193,1401,2023-08-01,2006,2,66.79,EUR
3194,1382,2023-06-07,2000,4,137.22,EUR
3195,1016,2023-08-11,2026,3,26.88,EUR
3196,1076,2023-10-30,2003,9,147.84,EUR
3197,1197,2023-11-13,2029,9,25.79,DKK
3198,1387,2023-10-26,2010,2,86.17,EUR
3199,1250,2023-09-08,2038,7,96.65,EUR
3200,1074,2023-01-06,2036,7,74.04,EUR
3201,1470,2023-12-12,2044,8,84.18,USD
3202,1097,2023-08-21,2038,4,99.9,USD
3203,1005,2023-02-28,2011,8,177.38,SEK
3204,1120,2023-01-31,2044,4,160.27,EUR
3205,1161,2023-11-08,2049,4,143.67,USD
3206,1240,2023-11-11,2020,2,94.6,EUR
3207,1416,2023-06-24,2017,8,146.03,EUR
3208,1199,2023-12-24,2037,4,202.47,EUR
3209,1394,2023-02-05,2036,9,122.68,EUR
3210,1056,2023-02-25,2007,1,88.56,EUR
3211,1142,2023-10-04,2049,7,150.0,EUR
3212,1333,2023-11-06,2024,4,57.2,EUR
3213,1170,2023-12-26,2025,2,141.78,EUR
3214,1068,2023-10-02,2009,2,182.67,EUR
3215,1436,2023-11-13,2003,7,134.8,DKK
3216,1106,2023-02-06,2020,2,63.42,EUR
3217,1003,2023-04-13,2002,3,23.03,USD
3218,1163,2023-08-23,2004,6,83.5,DKK
3219,1125,2023-04-10,2003,9,149.66,EUR
3220,1132,2023-02-23,2022,1,138.38,EUR
3221,1479,2023-12-10,2039,9,80.77,DKK
3222,1475,2023-04-03,2029,9,89.74,DKK
3223,1427,2023-05-14,2022,6,91.49,EUR
3224,1122,2023-12-07,2047,2,96.08,EUR
3225,1185,2023-03-15,2025,6,-13.65,DKK
3226,1166,2023-11-21,2026,9,172.0,USD
3227,1054,2023-12-02,2006,7,63.26,EUR
3228,1060,2023-11-15,2023,2,99.76,USD
3229,1474,2023-09-01,2019,5,103.78,DKK
3230,1472,2023-10-22,2036,9,104.87,EUR
3231,1101,2023-10-22,2008,2,74.4,SEK
3232,1081,2023-06-20,2018,5,38.88,EUR
3233,1248,2023-05-06,2044,9,105.85,EUR
3234,1317,2023-11-04,2031,2,134.74,USD
3235,1422,2023-03-09,2025,8,108.3,EUR
3236,1365,2023-06-10,2047,8,93.06,USD
3237,1141,2023-08-27,2005,2,155.52,EUR
3238,1039,2023-09-22,2019,3,61.7,EUR
3239,1083,2023-02-03,2028,7,0.0,SEK
3240,1345,2023-12-13,2032,6,124.78,DKK
3241,1315,2023-10-28,2023,6,97.16,EUR
3242,1272,2023-05-30,2044,4,153.42,EUR
3243,1157,2023-05-23,2010,9,91.08,USD
3244,1364,2023-09-04,2001,7,105.72,EUR
3245,1375,2023-10-28,2019,5,-3.14,SEK
3246,1364,2023-10-27,2018,4,109.1,SEK
3247,1023,2023-08-19,2030,7,0.0,EUR
3248,1235,2023-05-03,2018,4,129.56,USD
3249,1352,2023-03-17,2015,2,132.49,DKK
3250,1411,2023-10-17,2037,6,43.22,EUR
3251,1163,2023-02-06,2038,3,126.06,DKK
3252,1060,2023-10-13,2010,9,19.48,EUR
3253,1071,2023-12-20,2010,4,108.34,USD
3254,1419,2023-10-08,2009,6,144.8,DKK
3255,1000,2023-10-12,2016,7,89.19,EUR
3256,1329,2023-05-04,2045,8,132.89,USD
3257,1089,2023-12-27,2046,3,126.21,EUR
3258,1255,2023-05-07,2004,5,148.67,USD
3259,1329,2023-12-02,2048,5,75.04,EUR
3260,1077,2023-09-29,2043,8,184.77,DKK
3261,1134,2023-01-05,2048,1,45.09,USD
3262,1260,2023-09-28,2040,9,129.64,DKK
3263,1085,2023-03-02,2021,9,64.73,EUR
3264,1113,2023-04-03,2010,5,8.68,USD
3265,1102,2023-10-08,2032,4,154.88,USD
3266,1405,2023-07-30,2028,5,68.71,USD
3267,1135,2023-03-09,2048,7,81.89,EUR
3268,1255,2023-04-29,2042,3,57.65,EUR
3269,1362,2023-10-10,2033,6,107.31,EUR
3270,1345,2023-08-05,2006,6,32.2,EUR
3271,1109,2023-09-18,2009,7,50.42,DKK
3272,1471,2023-09-05,2004,3,55.04,DKK
3273,1052,2023-02-19,2004,5,87.74,SEK
3274,1458,2023-07-30,2039,9,21.13,USD
3275,1463,2023-09-06,2037,7,127.91,EUR
3276,1323,2023-03-25,2003,8,85.91,EUR
3277,1341,2023-09-22,2047,8,92.93,EUR
3278,1409,2023-03-20,2003,9,86.8,SEK
3279,1134,2023-04-19,2045,5,61.56,DKK
3280,1242,2023-04-29,2012,6,76.41,DKK
3281,1227,2023-09-08,2035,9,104.09,EUR
3282,1264,2023-04-13,2046,4,106.26,DKK
3283,1084,2023-01-19,2011,5,147.2,USD
3284,1469,2023-06-03,2017,3,115.12,EUR
3285,1271,2023-03-20,2013,3,111.87,EUR
3286,1014,2023-08-14,2005,6,129.07,SEK
3287,1432,2023-08-16,2030,4,54.1,EUR
3288,1186,2023-11-12,2037,4,157.72,EUR
3289,1491,2023-08-23,2021,8,55.2,EUR
3290,1219,2023-07-30,2044,1,133.39,EUR
3291,1347,2023-08-15,2038,8,114.9,USD
3292,1072,2023-01-28,2016,3,130.06,USD
3293,1419,2023-01-26,2014,2,105.95,EUR
3294,1116,2023-11-10,2025,2,95.04,EUR
3295,1397,2023-11-30,2010,2,92.18,EUR
3296,1315,2023-05-08,2013,9,182.64,EUR
3297,1256,2023-12-17,2015,7,127.35,DKK
3298,1459,2023-12-14,2037,3,81.87,EUR
3299,1093,2023-11-14,2041,7,135.25,EUR
3300,1263,2023-08-15,2029,9,105.43,DKK
3301,1131,2023-12-04,2047,8,59.67,DKK
3302,1180,2023-01-18,2047,2,139.77,DKK
3303,1431,2023-05-02,2045,9,166.02,EUR
3304,1016,2023-01-29,2049,2,119.66,DKK
3305,1251,2023-01-02,2013,2,190.81,USD
3306,1479,2023-08-17,2041,3,-1.62,EUR
3307,1033,2023-04-02,2020,3,116.63,SEK
3308,1481,2023-03-12,2041,3,111.96,EUR
3309,1317,2023-06-06,2010,4,-18.34,DKK
3310,1009,2023-11-04,2028,9,49.29,DKK
3311,1450,2023-08-23,2032,7,79.36,USD
3312,1239,2023-07-28,2033,4,52.71,SEK
3313,1364,2023-04-10,2025,6,109.24,USD
3314,1456,2023-03-28,2048,2,54.86,EUR
3315,1438,2023-01-04,2006,7,78.29,DKK
3316,1494,2023-07-17,2041,4,191.36,DKK
3317,1292,2023-09-11,2025,5,38.6,EUR
3318,1394,2023-05-24,2021,2,93.8,EUR
3319,1247,2023-11-07,2011,5,104.89,SEK
3320,1031,2023-04-27,2028,4,96.96,EUR
3321,1186,2023-11-06,2015,9,161.0,USD
3322,1268,2023-12-06,2014,6,152.14,EUR
3323,1039,2023-09-10,2042,2,75.67,DKK
3324,1326,2023-03-19,2021,4,-5.0,DKK
3325,1429,2023-12-29,2035,7,50.16,DKK
3326,1085,2023-05-02,2025,4,111.82,EUR
3327,1385,2023-12-27,2021,9,68.23,EUR
3328,1008,2023-03-08,2034,5,184.91,DKK
3329,1023,2023-09-14,2019,4,145.52,EUR
3330,1366,2023-12-20,2037,9,92.61,EUR
3331,1262,2023-05-19,2016,1,48.9,EUR
3332,1053,2023-06-15,2003,2,50.63,USD
3333,1273,2023-10-13,2014,4,0.68,USD
3334,1217,2023-06-24,2028,6,38.28,USD
3335,1499,2023-07-09,2044,6,79.4,DKK
3336,1361,2023-09-11,2033,4,95.08,EUR
3337,1339,2023-11-27,2032,5,127.67,EUR
3338,1456,2023-12-15,2007,2,92.2,USD
3339,1001,2023-04-25,2047,4,41.36,USD
3340,1318,2023-07-04,2019,5,95.7,DKK
3341,1285,2023-03-30,2010,6,160.24,EUR
3342,1144,2023-08-27,2018,3,91.41,DKK
3343,1471,2023-01-01,2003,4,157.03,EUR
3344,1261,2023-12-26,2014,4,60.04,DKK
3345,1205,2023-03-20,2040,5,146.78,USD
3346,1229,2023-09-28,2009,5,96.28,EUR
3347,1310,2023-02-25,2043,7,148.28,EUR
3348,1012,2023-12-19,2000,6,105.27,EUR
3349,1275,2023-09-14,2042,7,195.35,DKK
3350,1456,2023-03-03,2013,4,101.77,DKK
3351,1373,2023-11-10,2005,5,65.78,EUR
3352,1322,2023-06-20,2010,4,139.74,EUR
3353,1119,2023-04-11,2035,5,167.62,EUR
3354,1098,2023-01-06,2019,5,158.69,USD
3355,1285,2023-10-25,2023,4,79.75,EUR
3356,1073,2023-10-18,2043,8,114.42,EUR
3357,1165,2023-08-28,2001,8,61.06,EUR
3358,1310,2023-07-04,2035,3,88.96,USD
3359,1352,2023-12-30,2040,4,87.34,EUR
3360,1072,2023-01-03,2003,4,113.06,DKK
3361,1301,2023-10-06,2046,6,44.09,DKK
3362,1462,2023-12-15,2044,7,192.86,SEK
3363,1331,2023-08-19,2003,1,65.73,USD
3364,1007,2023-06-13,2035,5,71.58,DKK
3365,1127,2023-07-12,2044,8,199.8,EUR
3366,1457,2023-08-22,2018,6,97.43,DKK
3367,1411,2023-12-21,2008,4,82.95,SEK
3368,1494,2023-12-25,2043,9,107.66,DKK
3369,1169,2023-08-27,2008,7,53.67,EUR
3370,1395,2023-07-25,2027,5,88.25,EUR
3371,1387,2023-11-05,2000,3,95.77,DKK
3372,1000,2023-11-21,2002,5,118.05,DKK
3373,1084,2023-08-06,2014,4,98.96,EUR
3374,1038,2023-12-04,2025,5,167.81,DKK
3375,1173,2023-11-13,2000,5,41.2,EUR
3376,1215,2023-06-05,2022,9,209.28,USD
3377,1468,2023-08-15,2025,6,100.48,EUR
3378,1373,2023-07-18,2016,6,70.24,USD
3379,1061,2023-08-31,2027,6,155.78,SEK
3380,1112,2023-04-27,2031,5,84.55,EUR
3381,1051,2023-02-22,2043,1,107.36,USD
3382,1384,2023-02-26,2010,9,88.09,SEK
3383,1158,2023-09-08,2016,1,76.29,EUR
3384,1267,2023-10-12,2009,8,130.5,EUR
3385,1059,2023-09-17,2049,7,147.51,EUR
3386,1349,2023-11-26,2023,5,42.36,EUR
3387,1215,2023-03-05,2023,8,99.1,EUR
3388,1431,2023-11-02,2035,8,122.16,USD
3389,1013,2023-03-13,2041,4,172.94,SEK
3390,1394,2023-12-17,2013,3,26.02,EUR
3391,1434,2023-06-23,2009,7,104.19,EUR
3392,1393,2023-08-17,2003,5,110.91,USD
3393,1459,2023-11-17,2012,3,136.04,EUR
3394,1119,2023-08-28,2048,7,117.9,DKK
3395,1007,2023-01-02,2027,6,116.1,EUR
3396,1332,2023-10-18,2012,4,70.91,USD
3397,1251,2023-02-07,2028,1,24.71,EUR
3398,1474,2023-07-14,2014,5,192.64,DKK
3399,1215,2023-07-30,2032,6,85.3,SEK
3400,1036,2023-01-07,2004,7,84.47,EUR
3401,1187,2023-07-07,2007,4,71.2,EUR
3402,1039,2023-11-30,2046,7,122.2,EUR
3403,1428,2023-10-14,2001,8,78.54,EUR
3404,1345,2023-08-13,2028,1,7.43,USD
3405,1394,2023-04-20,2036,3,133.94,USD
3406,1414,2023-07-13,2046,8,43.57,USD
3407,1426,2023-01-29,2006,8,67.45,EUR
3408,1089,2023-08-24,2017,3,112.16,DKK
3409,1490,2023-07-09,2012,2,97.34,SEK
3410,1491,2023-02-03,2008,8,35.96,EUR
3411,1342,2023-11-27,2002,2,13.94,EUR
3412,1491,2023-04-25,2039,7,57.56,EUR
3413,1186,2023-12-31,2017,5,135.17,EUR
3414,1064,2023-03-05,2009,4,14.53,USD
3415,1187,2023-09-10,2007,5,104.84,DKK
3416,1138,2023-06-16,2016,6,100.0,DKK
3417,1322,2023-02-22,2036,6,85.81,SEK
3418,1130,2023-09-28,2040,9,-48.39,EUR
3419,1314,2023-11-04,2031,1,128.86,USD
3420,1225,2023-01-14,2008,7,113.62,EUR
3421,1091,2023-10-23,2005,5,14.36,SEK
3422,1181,2023-08-23,2011,8,117.35,USD
3423,1358,2023-04-13,2001,1,90.3,EUR
3424,1403,2023-02-01,2015,1,86.51,SEK
3425,1065,2023-01-03,2021,9,137.04,DKK
3426,1326,2023-12-13,2041,9,81.9,EUR
3427,1261,2023-03-13,2022,2,55.96,USD
3428,1055,2023-04-25,2021,4,150.94,EUR
3429,1421,2023-02-03,2006,5,170.44,SEK
3430,1409,2023-07-28,2006,4,92.22,EUR
3431,1356,2023-02-14,2008,4,175.07,DKK
3432,1126,2023-03-02,2031,7,111.34,EUR
3433,1317,2023-04-22,2028,4,54.83,DKK
3434,1261,2023-04-03,2012,4,199.62,SEK
3435,1385,2023-05-14,2004,1,154.19,USD
3436,1380,2023-07-04,2022,2,52.15,USD
3437,1274,2023-03-30,2038,9,64.89,EUR
3438,1386,2023-09-07,2000,6,98.42,USD
3439,1024,2023-10-13,2006,2,59.2,DKK
3440,1149,2023-01-19,2001,1,62.58,EUR
3441,1308,2023-05-12,2017,7,0.0,USD
3442,1095,2023-08-28,2007,3,65.2,USD
3443,1238,2023-08-02,2040,9,67.35,DKK
3444,1308,2023-01-17,2007,5,97.14,EUR
3445,1044,2023-11-06,2040,4,128.64,DKK
3446,1053,2023-12-15,2039,7,70.13,EUR
3447,1450,2023-10-18,2046,8,148.42,EUR
3448,1232,2023-05-29,2024,9,100.65,EUR
3449,1050,2023-09-28,2043,2,111.97,EUR
3450,1062,2023-02-13,2020,3,99.33,EUR
3451,1192,2023-11-30,2031,4,33.23,DKK
3452,1020,2023-05-22,2016,4,139.47,EUR
3453,1179,2023-09-27,2027,2,125.89,EUR
3454,1262,2023-12-16,2030,9,94.38,EUR
3455,1146,2023-12-20,2003,2,55.56,DKK
3456,1342,2023-07-31,2005,1,94.39,DKK
3457,1123,2023-02-03,2025,8,189.9,DKK
3458,1450,2023-08-21,2024,4,19.78,EUR
3459,1285,2023-12-11,2003,6,113.05,EUR
3460,1271,2023-05-13,2033,7,65.42,EUR
3461,1251,2023-08-14,2001,9,145.41,EUR
3462,1000,2023-01-22,2037,3,148.4,EUR
3463,1235,2023-11-02,2043,4,89.13,EUR
3464,1489,2023-03-25,2044,2,104.07,EUR
3465,1402,2023-07-04,2025,6,82.82,USD
3466,1435,2023-04-07,2027,5,94.71,EUR
3467,1123,2023-06-24,2040,4,147.25,EUR
3468,1378,2023-01-28,2037,8,166.1,EUR
3469,1096,2023-10-14,2014,5,118.78,EUR
3470,1229,2023-08-05,2011,8,65.58,EUR
3471,1343,2023-04-03,2025,7,105.25,EUR
3472,1112,2023-05-29,2019,5,106.83,EUR
3473,1323,2023-12-12,2007,1,129.67,USD
3474,1041,2023-06-10,2022,5,117.59,DKK
3475,1257,2023-05-08,2013,1,77.78,EUR
3476,1405,2023-06-26,2012,5,120.93,USD
3477,1232,2023-07-30,2043,8,139.41,EUR
3478,1138,2023-03-02,2041,5,26.12,USD
3479,1319,2023-05-09,2011,3,88.93,USD
3480,1351,2023-10-26,2008,8,91.88,EUR
3481,1238,2023-12-13,2045,8,190.56,EUR
3482,1450,2023-10-27,2034,9,134.99,EUR
3483,1151,2023-08-03,2040,8,56.66,USD
3484,1259,2023-04-15,2038,3,142.44,EUR
3485,1491,2023-08-10,2020,1,63.21,EUR
3486,1096,2023-05-19,2021,8,-58.67,EUR
3487,1235,2023-10-27,2023,6,123.3,EUR
3488,1406,2023-06-07,2025,1,33.07,EUR
3489,1079,2023-01-08,2017,5,137.82,EUR
3490,1151,2023-09-10,2046,7,164.24,USD
3491,1425,2023-05-29,2039,4,68.71,EUR
3492,1473,2023-11-22,2046,3,128.9,EUR
3493,1149,2023-08-25,2039,7,116.83,DKK
3494,1111,2023-06-19,2016,8,78.25,SEK
3495,1471,2023-02-05,2013,4,97.27,USD
3496,1245,2023-07-10,2013,6,110.85,DKK
3497,1179,2023-04-06,2019,7,66.26,EUR
3498,1106,2023-08-13,2046,8,125.11,EUR
3499,1423,2023-07-28,2035,9,101.62,DKK
3500,1303,2023-05-02,2007,1,117.11,USD
3501,1421,2023-09-05,2002,8,132.85,EUR
3502,1377,2023-02-25,2039,9,48.92,EUR
3503,1132,2023-06-09,2013,8,111.24,USD
3504,1333,2023-12-04,2029,4,120.83,USD
3505,1328,2023-05-12,2017,8,221.78,USD
3506,1201,2023-10-03,2009,3,106.57,USD
3507,1288,2023-09-10,2010,3,119.42,USD
3508,1323,2023-04-27,2028,6,83.79,USD
3509,1267,2023-04-07,2025,7,87.16,USD
3510,1404,2023-12-17,2043,7,113.24,USD
3511,1044,2023-09-14,2019,4,115.51,EUR
3512,1110,2023-12-19,2031,9,15.77,USD
3513,1215,2023-03-20,2022,1,68.33,EUR
3514,1425,2023-11-19,2048,1,103.04,EUR
3515,1466,2023-09-24,2003,4,47.06,EUR
3516,1121,2023-11-06,2020,7,23.73,DKK
3517,1025,2023-09-02,2004,9,84.72,EUR
3518,1470,2023-09-05,2041,6,101.6,DKK
3519,1126,2023-08-22,2029,4,81.55,EUR
3520,1364,2023-06-03,2032,8,45.91,USD
3521,1390,2023-02-04,2032,7,162.72,DKK
3522,1025,2023-06-01,2022,4,142.48,DKK
3523,1353,2023-06-25,2043,2,-9.4,EUR
3524,1246,2023-12-24,2025,8,9.64,USD
3525,1289,2023-10-12,2016,8,129.16,DKK
3526,1306,2023-06-28,2017,1,162.87,SEK
3527,1068,2023-03-21,2005,9,90.67,DKK
3528,1493,2023-07-01,2037,5,19.29,USD
3529,1492,2023-10-31,2012,5,81.9,SEK
3530,1118,2023-04-12,2014,2,179.9,DKK
3531,1400,2023-09-15,2007,2,27.03,EUR
3532,1009,2023-02-11,2009,8,157.97,EUR
3533,1239,2023-04-02,2030,7,9.71,EUR
3534,1454,2023-11-30,2018,9,136.66,DKK
3535,1068,2023-05-23,2033,6,99.04,SEK
3536,1065,2023-07-03,2000,7,99.08,DKK
3537,1399,2023-01-29,2033,7,104.94,EUR
3538,1242,2023-09-05,2029,8,60.72,EUR
3539,1341,2023-08-11,2032,9,47.9,EUR
3540,1090,2023-01-05,2025,2,68.29,USD
3541,1402,2023-02-11,2019,7,125.21,DKK
3542,1385,2023-08-24,2029,2,83.95,EUR
3543,1395,2023-03-28,2018,8,38.65,USD
3544,1429,2023-09-22,2010,5,153.32,USD
3545,1371,2023-03-21,2042,8,103.67,EUR
3546,1306,2023-02-16,2048,1,55.34,USD
3547,1471,2023-01-19,2046,3,37.74,SEK
3548,1133,2023-06-16,2039,1,133.56,USD
3549,1265,2023-12-26,2046,7,92.22,EUR
3550,1111,2023-06-21,2024,8,172.11,EUR
3551,1023,2023-09-29,2012,4,78.48,EUR
3552,1379,2023-03-05,2025,4,147.75,DKK
3553,1252,2023-05-14,2016,3,43.45,EUR
3554,1106,2023-09-07,2021,3,37.01,USD
3555,1071,2023-02-13,2048,3,127.03,EUR
3556,1491,2023-09-12,2005,7,36.88,EUR
3557,1312,2023-04-16,2047,6,114.19,SEK
3558,1406,2023-10-16,2014,3,108.01,SEK
3559,1493,2023-11-06,2040,8,174.65,EUR
3560,1197,2023-03-20,2009,6,98.92,EUR
3561,1117,2023-03-20,2046,9,118.28,EUR
3562,1283,2023-12-03,2012,9,133.95,EUR
3563,1219,2023-07-10,2031,6,107.46,USD
3564,1035,2023-08-19,2045,9,75.27,DKK
3565,1207,2023-01-09,2028,4,188.48,USD
3566,1326,2023-11-17,2048,7,60.18,
3567,1372,2023-10-26,2042,4,147.33,SEK
3568,1352,2023-02-12,2048,1,69.62,EUR
3569,1315,2023-09-16,2031,8,164.28,EUR
3570,1309,2023-03-07,2036,6,178.03,EUR
3571,1487,2023-10-26,2029,1,52.9,SEK
3572,1319,2023-07-26,2042,5,38.2,USD
3573,1455,2023-03-11,2009,6,144.05,DKK
3574,1007,2023-01-11,2008,1,157.95,EUR
3575,1110,2023-11-12,2031,1,169.53,EUR
3576,1232,2023-10-09,2029,6,102.04,EUR
3577,1455,2023-05-14,2013,1,11.57,EUR
3578,1071,2023-03-17,2039,3,64.27,DKK
3579,1386,2023-11-07,2027,1,91.81,USD
3580,1181,2023-11-08,2007,9,159.34,EUR
3581,1316,2023-04-30,2028,3,22.94,EUR
3582,1109,2023-05-04,2037,1,71.64,SEK
3583,1377,2023-01-30,2035,5,149.45,EUR
3584,1193,2023-10-21,2031,4,149.41,EUR
3585,1471,2023-05-04,2014,5,164.37,DKK
3586,1247,2023-03-22,2039,5,-30.14,EUR
3587,1081,2023-04-18,2035,3,72.67,EUR
3588,1059,2023-09-13,2003,2,112.63,SEK
3589,1161,2023-08-31,2019,4,83.82,EUR
3590,1366,2023-01-17,2010,5,109.51,SEK
3591,1260,2023-06-17,2040,2,71.87,DKK
3592,1321,2023-05-01,2006,4,-5.0,EUR
3593,1441,2023-05-13,2042,6,104.43,DKK
3594,1470,2023-05-26,2029,3,94.0,EUR
3595,1493,2023-09-12,2022,9,103.14,EUR
3596,1354,2023-11-10,2034,3,49.56,USD
3597,1269,2023-01-05,2042,6,127.69,DKK
3598,1071,2023-08-15,2022,3,95.88,EUR
3599,1375,2023-12-26,2025,7,98.54,DKK
3600,1018,2023-01-14,2032,9,28.83,USD
3601,1207,2023-05-11,2025,7,81.49,SEK
3602,1079,2023-07-08,2049,4,152.13,EUR
3603,1302,2023-07-01,2045,3,180.95,EUR
3604,1175,2023-06-08,2014,3,128.11,DKK
3605,1089,2023-01-15,2040,4,140.5,USD
3606,1315,2023-02-12,2018,6,72.25,DKK
3607,1446,2023-08-21,2019,6,57.7,EUR
3608,1344,2023-04-12,2043,2,88.71,EUR
3609,1353,2023-07-07,2011,7,115.0,EUR
3610,1482,2023-05-11,2007,5,96.69,USD
3611,1009,2023-07-29,2003,5,191.23,USD
3612,1084,2023-05-13,2012,8,205.35,EUR
3613,1359,2023-01-05,2001,3,109.74,EUR
3614,1071,2023-03-15,2030,7,55.07,SEK
3615,1476,2023-05-29,2000,1,207.13,DKK
3616,1012,2023-09-11,2007,7,75.95,SEK
3617,1376,2023-12-10,2039,2,100.28,EUR
3618,1166,2023-01-23,2032,3,113.12,SEK
3619,1302,2023-10-21,2012,3,147.97,EUR
3620,1283,2023-02-18,2002,5,127.11,EUR
3621,1479,2023-12-09,2024,2,-5.0,EUR
3622,1059,2023-12-02,2048,9,122.41,SEK
